id lens
20 1989;3538;3538;3538;3538;3488;3538;3538;3538;3488;3538;3538;3538;3488;3538;4036;4036;3538;3488;3538;3721;3538;3538;3538;3538;3538;4036;3538;3986;3538;3538;4036;3488;4036;4100;4036;3488;3538;3538;3538;6681;7522;4036;3538;3488;4036;4036;3538;3488;4100;3538;3488;3538;3538;4100;3538;3538;2542;4100;3538;3986;4036;4100;3488;4036;4036;16569;3057;3538;3538;4036;3488;3538;4036;4100;3488
20 2013;3057;3538;3538;4036;3986;3538;3538;3538;3488;4100;3040;3538;3488;4036;3538;3538;3986;3538;3040;3538;3538;3538;3057;3538;3538;3538;3986;3538;4036;3538;3488;3538;4036;4036;3488;4036;3538;4036;3538;3538;3538;3538;3986;4036;3538;3040;3488;3538;4036;3488;3538;3538;3538;3538;3488;3538;3538;3538;3986;3538;3538;3538;4100;3488;3538;4036;4100;3424;3538;3040;3057;3538;3538;3538;3488;3538;4036;4100;2990
21 2005;3538;3040;3538;3538;3986;3538;4100;3538;3488;4036;3538;3538;4100;3424;3538;4036;3538;4036;3538;4036;3986;4036;3538;3538;3488;4036;3538;4036;3502;3538;4036;3538;3538;2990;3538;4036;4036;4100;3040;3538;3538;4036;3643;3057;3538;3538;4036;2990;3538;4036;3538;3538;3986;4036;4100;3986;3023;3538
21 2015;3538;3538;4036;3538;3488;3538;3538;4036;3986;4100;2542;3538;3986;4100;3538;4036;4100;3538;3538;19922;3538;3488;3538;4036;4100;3538;3538;11954;4100;3474;3538;3488;4036;3538;4100;3488;4100;2976;4534;3538;4100;3424;3538;4036;3986;4100;3538;4036;3986;2995;3538
21 1997;3538;3538;3538;3538;4100;3538;3040;2542;4100;4036;4100;3538;3986;3538;4036;4100;3488;7024;4036;3538;3986;3538;3040;3538;3538;4100;3424;4100;3474;3057;3040;3040;3040;2990;3538;3538;3040;3538;3488;3040;3040;3538;3488;3057;3538;4036;3538;4100;3424;3538;2542;3538;4100;3538;3538;2542;3488;3057
21 1995;3538;3538;3538;3538;3488;4036;3538;3040;3488;3538;4036;3538;4036;3986;4100;3538;3538;3057;4036;3538;3538;3488;4100;3538;3538;2990;3538;4100;3538;2516;3171;3538;3538;3538;3488;3538;3538;4036;3986;3538;3538;2542;3538;3057;3538;3538;4036;2990;3538;3040;3538;3538;4036;3538;4100;3488;3057
21 2019;7024;4036;4036;3488;4100;2976;4100;3488;4036;4036;4100;4100;3538;4036;4036;4100;3057;3538;7522;3488;3538;3040;3538;3488;3538;3538;4100;2561;3057;3538;4036;3538;3488;3538;3538;4036;4100;3922;3040;3538;3488;3057;3538;12452;3538;3538;4036;2542;4100;3424;4100;3488;3050;3538
21 2015;2542;3538;3538;4100;3488;3538;3538;3538;3488;4036;4036;3538;3986;3538;3538;3538;3538;2527;3538;3538;4036;3538;3986;4036;3538;3040;3538;3488;4100;3538;4036;3538;4036;3538;3040;3488;4036;3538;3538;3986;3538;4036;3538;4036;2620;7024;3538;4100;3488;4036;3538;3538;3488;3538;4036;3538;4100;3488;3057
21 2013;2690;3538;3538;4036;3488;4036;3578;3538;3538;3538;3986;4036;3040;3538;4100;4036;4036;3352;2690;3538;7522;3986;3538;4100;3538;4100;3972;3488;4036;2879;3057;3538;15440;3538;3538;3488;2542;3538;3538;4100;3538;3538;4036;4036;3488;4100;4036;3538;3986;2542;3538;3538;4100;3488;3538
21 2011;3057;3538;10958;3538;4100;3474;3488;4036;4100;2976;3538;3538;4036;4036;3538;3538;3040;3538;3538;3986;3538;3040;3538;3488;3538;3538;3538;3538;3538;3538;3040;3488;3538;4100;3538;3488;3538;3538;3538;2542;3057;3538;3040;3538;3488;3538;3538;3538;3986;3538;3538;2542;3488;3057
21 2027;3538;4100;3538;3040;3986;3538;4036;4100;3488;4036;3538;4036;4100;4036;3040;3040;3538;3057;4036;11954;3538;4036;3538;3986;3538;4036;3538;3538;12004;3040;3488;3538;3040;3538;4100;3538;3538;4036;3488;3057;3538;12452;3538;4100;3986;3538;4036;4100;3474;3040;4996
21 2015;2542;3538;3538;4036;3488;4036;4036;3538;3986;4100;2542;3538;3488;3538;3538;6964;3538;7522;2542;3488;3538;3538;3538;4100;3538;4100;2552;3057;18428;4100;3538;3488;3538;3538;3538;3488;3538;3538;3538;3538;3488;3538;3040;3538;3488;3538;3538;3538;3488;3538;3538
22 2039;3538;3538;3538;4036;4100;3538;4036;2706;3538;3538;11954;3538;4036;3538;3986;4036;4100;3538;3488;4036;4100;2976;2542;3538;3538;2731;3538;3538;3538;3538;3538;3538;3488;4100;3538;4036;3488;3538;4036;4036;3986;3538;3538;4100;3488;4100;5466;3538;3538;3538;3538;3986;4036;3538;4036;3488;3538;3070;3538;3538;3538;4036;3488;4036;3057;3538;3538;4036;4100;3424;4036;3538;3986;3538;4036;3538;4100;3538;3538;4036;4036;4100;3538;3538;3538;3538;4036;3538
22 2005;3057;3538;18926;3538;3057;3538;4036;3538;3986;4036;4100;4100;2926;4036;3538;4036;3986;4100;3538;4036;3986;3538;4036;3057;3538;2792;7522;3538;3538;3488;4036;3538;4036;3986;4100;3040;3538;4036;4100;3538;4036;4036;3986;3538;3538;3538;3538;3538;3538;3986;4100;3538;4100;3424;3538;3538;7522;3538;3538;3986;4036;3057;3538;23408;3488;3057;18926;4036;3538;4100;3922;4100;4036;11506
22 2007;4100;3474;3040;3538;3986;4100;3538;3159;2690;4100;7956;3986;3538;4036;3040;3538;3986;3538;4100;3538;4100;3424;3538;4036;2672;3538;3108;3538;3538;3538;9514;3488;4036;4036;4036;3488;4036;3538;4100;3538;3986;4100;4036;3538;3986;3538;4100;3057;2542;12452;2542;3040;3538;4036;3488;3538;3057;4036;4036;3538;3488;3538;3057;3538;15938;3538;3538;3488;2690;4100;4470;3538;2990;3538;3538;4036;4100;4100;2542;10510
22 2003;3057;3538;14942;3538;4036;3057;3538;15440;3538;3538;3986;4100;2542;3538;3538;3538;3538;3538;4036;3538;4036;3538;3538;3057;20420;2542;3538;3986;4100;3040;3538;3538;3986;4100;3538;4100;3538;3538;3538;3057;3538;14942;4100;3040;3538;3986;4100;3057;3538;16724;3538;4100;2976;4036;3488;4036;4036;4100;2926;3538;3538;4036;3040;3986;3538;4100;3538;4100;3538;4100;4100;3538;3538;3538
22 2007;3057;3538;12950;3538;3538;2542;2559;3538;8518;3986;3538;3538;3538;3986;3538;3538;4036;4036;3488;4036;4036;4036;3057;3538;2749;3538;3538;3538;3538;11456;3538;4036;2542;3538;3488;2542;3538;4036;3986;3538;4100;3538;4100;3538;4036;4036;3057;3538;5032;3538;3488;3538;4036;3538;3488;4036;3040;3057;4036;4534;3538;3488;4100;7522;3538;4036;3538;4036;4100;2990;3538;3538;4036;3538;4100;3538;4036;3538;3488;4036;4100;3538;3509;3057;3538;3538
22 2011;3057;3538;4036;3538;3488;4100;4100;3057;4036;3538;3538;3986;3538;4036;3538;4100;3538;4100;3538;4100;3538;4100;6421;3057;3538;3175;3057;3538;2847;3057;3538;4534;3538;3986;4100;3538;3538;4100;2926;3538;3538;3986;4100;4036;3538;4100;10195;6526;4100;3538;4100;3538;3538;3538;3488;4036;3026;3040;3538;3538;3538;3986;3538;3538;4036;3538;4100;3424;3538;4036;3538;2859;3057;3538;4036;3538;4100;4100;3538;3538;3986;2542;3538;3538;3427;3057;3538;4036
22 1997;3057;3538;3538;3538;3488;3040;3538;3040;3057;3538;3538;3986;2542;3538;2542;3538;3488;4100;3538;3538;4100;3538;3538;3538;2510;3057;3538;2668;3057;3538;3538;3538;3538;3538;3488;3538;3538;3040;3488;3538;3538;4100;3538;4100;4036;3538;3040;3488;4036;3538;3057;3538;8020;3986;3538;3538;3538;3488;3538;3506;3538;4036;3538;4036;2990;3538;3538;3538;8020;3488;4036;3538;4036;3488;3538;3040;3538;4100;3986;3538;4100;2976;3986;3538;3538;4036;2993;3538;3538;3538
22 2005;3538;4036;4036;3538;3488;4036;4100;3057;3538;3538;3538;3488;3538;4100;3538;3986;4036;4100;3538;3040;3488;4036;3040;4100;3538;4100;3538;4036;3057;3538;34812;3538;4100;3424;4036;4100;3538;3986;4036;4100;3057;4036;23906;3986;3538;3538;3538;3538;4036;4100;3488;3040;3538;3538;4036;4036;3986;3538;4036;3538;4100;3188;3538;15938;4036;4100;3488;3538;3538;3296;12027
22 2001;3538;3538;3538;3538;3488;3040;3538;3040;3538;3538;3538;3538;3488;4100;3538;4100;3488;3538;4036;4100;3488;3040;3538;4036;3040;3016;3538;3538;3538;3538;3538;3538;3538;4100;3424;3538;4036;4036;3488;4036;4100;3538;4036;3538;4100;3474;4036;3488;3538;4036;3057;3538;15440;4036;4100;3538;3538;3538;3538;3538;4036;3488;4036;3057;3538;3538;4036;3986;3538;4036;3538;4100;3057;3538;3538;4036;3986;3538;3538;4100;3488;3538;4100;2993;3538;3538;3538
22 2033;3538;3538;3538;4100;3488;3538;3040;2688;2542;4036;3538;3538;3986;4036;3538;4036;3986;3538;3538;4036;2542;3488;4036;4036;3538;2542;3538;2740;3538;3538;3538;3538;3538;3538;3488;3538;4036;3538;3986;3538;4036;4036;4100;3538;3538;4036;3986;3040;3538;3538;2820;3538;4036;3538;3538;3488;3538;3538;4036;2990;3538;3538;3538;3040;3538;3538;3488;3538;3057;3538;3538;4036;3986;3538;3040;3538;3488;2559;3538;3538;3538;3986;4036;4100;4036;3986;3538;3538;4036;2993;3538;3040;3538
23 2023;3057;3538;4036;3538;3986;4036;4100;3538;3986;4036;3538;4036;4100;4036;3538;3394;3555;3538;15440;4036;4036;3488;4100;3474;4100;3922;3538;4100;3520;7522;3538;3538;3986;4036;4100;3474;3986;3538;4036;4036;4100;4100;3474;4036;3488;3538;4036;2542;2521;3555;4036;3538;3538;4036;3538;3488;3538;3538;3538;3986;3538;4036;2627;3538;3538;3792;3029;3057;3538;4534;3538;3488;4100;3538;4036;3986;3538;4036;4100;3474;3488;4100;3972;3538;4100;3538;3548
23 2001;3057;3538;19424;3538;3488;4036;4036;3538;4036;3986;3538;4036;3538;5530;3538;4036;3488;4036;3538;4036;3986;4100;3538;4036;3986;4100;3538;3538;4036;3538;3538;2990;4036;3538;4036;3488;4036;3538;4036;4036;4100;4036;3538;3488;4100;5466;3490;3057;3538;3538;4036;3538;3538;4100;2926;4100;3538;3488;3538;3538;3624;3538;3538;3538;3057;3538;3538;4100;3488;3538;4036;4100;3538;4036;4036;3538;3488;4036;4100;15376
23 2009;3538;3538;3538;3538;3488;3538;3538;3538;3488;3538;3538;3538;3538;3488;3538;3040;3538;3538;3538;3538;3538;3488;3538;3538;4036;3040;2542;3538;4036;3488;3538;4100;3538;3040;3538;4036;3488;4036;3538;4036;4100;3538;4100;3538;3488;4100;5466;3538;3488;3538;3538;3538;3538;3538;3538;3538;3538;3488;3538;3538;3538;3986;3040;3538;3538;3538;3538;3352;3101;2559;3538;3040;3538;3488;3538;4036;3538;3488;3040;4100;3538;4100;3424;3538;3538;14444
23 1999;3057;3538;3538;4036;3488;3538;3538;3538;3488;3538;3538;4036;3538;3538;3538;3538;3538;3057;4036;3538;4036;3986;3538;3538;4100;2990;4036;3538;4100;3538;3538;3538;2542;3538;3538;3538;4100;3538;4036;2990;3538;3538;3040;3538;3538;7522;3538;3488;3538;3538;3538;3538;3057;3538;4036;3538;4100;3424;3538;3538;3538;3488;4036;3040;3538;3057;3538;2542;3047;3057;3538;3538;3538;3488;3538;3538;3538;3538;3488;4036;3538;3538;4100;3922;3040;3538;3488;3538;4036;2579
23 1995;7522;3538;3538;3986;4036;3538;4036;3488;4100;3972;4100;3488;4100;3538;4036;3538;3538;3538;3538;3488;3538;3040;3538;3488;3538;3538;3538;3538;3538;5032;3538;3538;3538;3538;3538;3538;3538;3538;3538;3488;3538;3538;4100;3986;4100;3474;3538;3986;4036;3538;3538;3538;4036;3538;3538;4036;3538;3986;4036;3040;3538;3986;4036;3538;4036;3538;3538;3931;3100;3538;3538;4036;4036;3488;4036;4100;3474;3488;4036;4036;4100;3488;4036;4036;4100;3488;4100;6054
23 1993;3057;3538;19424;3538;3986;4036;3538;4100;3488;4036;3538;3538;2950;3057;3538;19922;4036;4100;3538;4100;3538;3986;4036;3538;3565;3057;3538;8020;3986;4036;4100;2976;4100;3538;4036;4036;4100;3538;4036;3538;3538;3488;4036;7003;3057;3538;2794;3057;4036;3538;4100;2926;3538;4036;4036;4100;3538;4036;3538;3057;3538;4412;3057;3057;3538;19424;3538;3488;3538;4036;4100;4100;4100;4036;3538;4100;4100
23 2019;3538;3538;3538;3538;3488;3538;3538;3538;3488;3538;3538;3538;3488;3538;11506;3538;3538;4036;4036;3986;3538;4100;2976;4100;3922;3538;4036;3488;3538;3538;3057;21914;4100;3488;3538;3538;3538;4036;3986;4100;3474;4036;3488;4036;3538;3010;3057;4036;3538;3538;3538;4100;3424;4036;3538;3538;4100;3538;4036;4100;3538;3538;3371;3047;3538;3538;3538;4100;3488;4036;4036;4100;3488;3538;3538;3040;3538;3538;4100;3538;4100;9971
23 2019;3171;3538;4036;4036;3488;3538;3538;3538;4100;3922;3040;3040;3538;3986;3538;4100;5218;3171;4036;3538;3538;3488;4036;3538;4100;3922;4100;3538;4036;3986;4100;3388;3057;11506;4100;3538;4036;4100;3538;3538;3538;3488;3538;3538;4036;4036;2542;3538;4100;3000;2689;4100;2690;4036;10958;4036;4036;3538;3488;4036;4036;4100;3057;3538;4358;2689;12135;4100;3538;4036;3538;3986;3538;4036;3538;4100;3424;3538;3538;3986;4036;3538
23 2001;3538;3538;18428;3538;3986;3538;3538;3538;3488;3538;3538;3538;2922;3057;3538;18926;3538;3986;4100;3538;4100;3488;3040;3538;3076;3538;4036;3538;3538;3488;3538;4100;3538;3986;3538;3538;3488;3538;4100;3538;3538;3488;4036;4534;3057;4036;3057;3538;15440;4036;3538;3986;4036;3538;4036;10832;3020;3171;3538;2542;3538;3986;3538;4036;3538;3986;4036;4036;3538;3986;4100;3538;4036;3986;4100;5888
23 2009;2690;3538;3538;3040;3488;4100;3080;2542;3538;4036;3986;3538;3538;4036;3986;4100;5676;3171;3538;3538;3538;3488;3538;3578;4036;3538;3538;3488;4036;4036;3538;3986;3538;2690;4036;8020;3488;4036;3578;3538;4100;4100;3424;3538;3538;3538;3986;2542;3538;4036;4036;9308;2689;3538;2619;3171;4036;3538;3538;3986;4036;3080;3538;4036;4100;3922;3040;2690;3538;3538;3074;3171;3538;3538;3538;3488;3538;3080;3538;3538;3538;3488;3538;3538;3538;3488;3040;3538;3538;3538
24 2007;3057;4100;3972;3538;3488;3538;3538;3538;3538;3538;3986;3538;7024;4036;4100;3424;3538;3538;3538;3488;3538;3538;3538;3488;3538;4036;3040;3538;3538;3538;3538;3488;3538;3538;3040;3488;3538;3538;3538;3488;3538;3538;3538;3538;3488;3538;3538;3538;3538;4036;3538;3488;3538;3057;3538;3538;3538;3488;4100;3538;2542;3986;3538;3538;3538;3538;3488;3538;9514;3488;2988;3057;3538;3538;3538;3488;3538;4100;3488;4100;3538;3538;3538;3488;3771;3057;11506;3986;3538;3538;3538;3986;2542;3538;2806;3538;3538;3538;4036;3488;4036;4036;3538;3986;4036;4100;2542;3538;3986;4036;4100;4100;4578;3538;3538;3538;3538;4100;4100;3538;4036;3488;4036;3538;3488
24 2017;11506;4100;3488;4100;3057;3538;15938;14444;3538;3080;3538;3040;4100;3424;2542;3040;3538;4036;3488;4100;2690;3538;11954;3538;4100;3016;4036;4036;4100;4100;3474;4036;4100;3474;4036;4100;4673;3538;3538;3538;4036;4100;3922;3057;4100;14878;4100;4036;3488;4036;4036;4036;3488;3538;3538;4036;4100;3538;3057;7522;3538;3488;3538;3538;4036;3488;4100;3538;4036;3488;3538;3057;3538;4100;3474;3986;4036;4036;3538;3986;4036;4100;3057;3538;15440;3538;4036;4100;3538;4100;3474;3986;4100;3538;3538;3538;3538;4036;4036;4100;2926;3538;3538;3538;4100;3538;4036;3538;3986;3886
24 2011;11008;3538;4100;3538;14992;3986;4036;3057;3538;22412;4100;3538;4036;3538;4100;3538;4036;4036;2690;3538;23448;4036;3538;4100;3538;4036;3040;3488;2542;3538;4100;3538;3986;3302;3538;3538;3538;3538;3488;4036;3887;3538;4036;3538;4036;3986;4036;3538;4100;3424;3538;4036;4036;4100;4100;3538;4036;4100;5446;3057;3538;8518;3538;4036;4100;3488;3538;4036;4036;3488;4100;3538;4036;4036;3538;3986;3538;4036;3538;4100;3538;2542;2742;3057;25400;3538;4100;3538;4036;3986;3538;4036;4036;4036;2542;3057;3538;37800;4100;4100
24 1995;3171;3538;3538;4036;4100;3538;6657;2542;3538;3488;4036;3171;3538;3538;4036;3986;3538;3080;3538;3538;4100;3424;3538;4036;3538;3986;4100;3247;3057;4036;19424;3538;3986;4036;3538;4100;3488;4100;3538;3538;3986;4036;4100;3392;3057;3538;16934;3057;3538;11954;4036;4100;2976;3488;3538;4100;4100;3488;4036;3538;4036;3538;3986;2554;3538;3538;3538;4036;4100;3538;4036;3538;3538;4036;4100;3488;4100;3057;3538;11954;3538;4036;4100;3488;3538;4100;7522;3538;3538;3488;4036;3538;4036;2542;3488;3538;3538;4036;3986;4100;4036;3538;3986;3057;3538;19922;3538;3986;3538;4100;3538;3986;3325
24 2013;3538;3538;3538;3538;3986;3538;3057;3538;15938;2690;4100;18404;4100;3538;4036;3488;4036;3538;4036;4100;3538;2713;3057;3538;7522;3488;3538;4036;3538;4036;3986;4100;3538;3538;4100;3538;4100;3972;4100;9244;3538;3538;4036;3538;3488;4036;2872;3057;4036;10958;4100;4036;3538;3488;3538;3538;3538;3488;3538;3538;4036;3986;3505;3057;3538;23408;4100;4100;3040;3538;3986;4100;3538;3538;3538;4100;3488;3538;3538;4036;3488;4036;4036;3538;3538;4036;4100;3538;3538;4036;3488;3538;3040;3538;4036;3986;4100;3538;4100;3922;3057;3538;3538;4036;3986;3538;3538;3538;4100;3538;3538;3538;3488
24 2011;3057;4100;11392;3538;3538;3538;3538;3538;3986;4100;3538;4036;26346;3538;4036;4036;4100;3538;4036;4036;3057;3538;15440;4036;3538;3986;3538;4036;4036;3488;4036;3538;4036;2542;3538;3538;3538;3538;3538;4036;3488;3538;3057;4036;18428;3538;3488;3538;4036;4036;3488;3538;4036;4036;3538;2990;3538;3057;4036;5032;3538;3488;3040;3538;3538;3986;3538;3538;4036;3538;2990;3057;3538;11954;4036;4100;3538;3986;2542;3538;2542;3057;3538;3538;4036;3488;4100;3538;4100;3538;2542;3538;3986;3538;4036;3538;2542;3488;3057;4100;10894;4036;3538;4036;4100;3424;3040;3538;4036;3538
24 2007;3538;3538;3538;3538;3488;3538;3538;3538;3538;3538;3986;3538;3057;3538;3538;3538;3538;4036;4036;3488;2542;3538;4036;3538;3986;4036;3538;3538;3538;3538;3538;3986;3538;4100;3538;4100;3538;3538;3538;3538;3488;4100;3538;4100;12388;3057;3538;3538;3538;3986;3538;3057;3538;3538;3040;3488;4036;2542;3538;4036;3538;3538;4036;3986;3538;4036;4036;4100;2926;3538;3538;3538;3538;3538;3986;3538;4036;2542;3538;3488;3538;4100;3538;3488;3057;3538;3538;4036;3488;3538;3538;3538;3986;3538;3538;3538;3538;3538;3538;3986;4036;4100;4100;3538;3538;3538;4100;2926;3538;3538;4100;5076;3538;4036;3538;4036;3488;3538;4036;4100;3488;3040;4100;3538;3538
24 2009;3057;3538;3538;3538;3488;3538;2885;3057;3538;4036;3538;3986;4036;2690;4036;3538;3538;3488;4036;3538;3538;4036;3986;3538;4100;3424;3538;4036;3538;7522;3538;3538;3488;4100;2542;3040;3538;3986;4036;4036;3538;3488;4036;4036;3538;3488;3538;4100;3391;7024;3538;3538;3488;4100;3474;4100;2993;3538;4100;3424;3538;4100;2542;2990;3538;3538;3538;4100;15877;3555;4036;3538;3538;3986;4036;4100;3538;3986;3538;3538;3040;3488;3538;3218;3538;3040;3538;3040;3488;3538;3538;4036;3488;3538;4100;3057;3538;4100;3538;3488;3538;2542;2542;3040;3488;3538;3538;4100;3538;3040;3040;3538;3270;3057;3040;4036;4100;3424;3538;3040;3538;4100;3538;4036;3040;3488;4036
24 1995;11506;3538;3986;4036;3057;3538;8020;3488;3538;3538;3538;3538;3538;3986;4036;4100;3538;3488;3538;4036;4036;4100;3538;4100;3686;3538;19922;4100;3488;4036;4036;3040;3538;4036;3538;4036;3986;3538;3538;11008;4036;3488;3538;2832;14992;4100;3040;3538;4100;3488;4036;4036;3538;3488;4036;4036;4100;3538;3040;2527;3057;18428;4100;3538;3488;3538;4100;3538;2542;3488;4036;3188;3538;8518;3986;3538;3040;3538;3986;4100;3200;21940;34250;4100;3538;3986;3538;3538;3538;4036;3986;3538;4036;4036;4100;3538;3040;3538;4036;3986
24 2005;3538;3538;3538;4036;3986;3538;3057;3538;3538;3538;3488;3538;3057;3538;3538;4100;3424;4036;4100;3538;3488;3538;4036;4036;3488;4036;4100;3538;3057;3538;4036;4036;3488;4036;3538;4036;3986;3040;3538;4036;3040;3488;4100;3538;4036;3488;4036;3040;3057;3538;4036;3538;3986;3538;2918;3538;3538;3538;4036;3488;3538;4036;4036;3488;3538;4100;3538;4036;3986;4100;4100;3538;3986;7522;4036;3538;3488;4036;3538;2542;3538;3488;4100;4100;3040;3986;3538;7522;3538;3538;3986;3040;4100;3538;3488;3538;4036;2797;3057;4036;3538;3538;3488;4036;4100;4036;3488;3538;4036;4100;2976;3986;4100;3538;4036;3986;3171;4036;3538;4036;3986;4076;3040;4100;3538;4100;3424;3538;4100;4036
25 2025;3171;3538;3538;3538;3986;4100;3124;7522;3538;3538;3986;3538;3538;4036;2990;3538;3538;3538;4036;3538;3538;3538;3538;4036;3488;3538;3538;3040;3488;3538;2690;4036;3538;4036;2990;3538;3429;3057;3538;3538;3538;3986;4036;4036;3538;4100;3538;2814;3057;4100;6462;3986;3538;3040;3538;4100;3538;4036;4100;3538;2542;2542;3057;3538;3538;3538;3538;3538;3538;3538;3488;4036;4100;3972;3488;3538;3538;3538;3538;2542;4100;3538;3488;3040;4036;18428;4100;3474;4036;4100;2542;3538;4036;2542;3488;3538;3538;3057;3538;3538;3538;3057;3538;3538;4036;3986;3538;4036;4036;3986;3040;3538;3481;3538;3538;3040;3538;3986;3538;3538;4036;3488;3538;3538;3130;3538;3538;3538;3538;3986;4036;3538;3538;3986;4100;3538;4036;3488;3057;3538;3538;3538;3488;3538;3538;3538;2542;4100;3538
25 2005;3057;3538;4534;3538;3488;4036;2739;3538;3538;3538;3538;3488;3538;3538;3538;4100;3040;3538;4036;4036;3488;2669;3538;3538;3538;3538;4100;3538;3538;3538;4100;3538;3538;8518;3488;3538;3538;3538;7522;3488;4036;3538;4036;4100;3538;2812;3538;3538;4534;3538;3986;3538;4036;3538;3488;4036;3538;3538;3488;3273;3538;3538;4036;3538;2699;3538;3538;35808;4036;3538;4036;3538;3538;3538;3538;3127;3538;3538;3538;3538;3538;3538;3538;3538;3488;3538;3538;4100;3488;3538;3538;3538;3538;4534;3538;3538;11008;3488;3538;4036;4036;4100;3538;3538;3553;3538;3538;9464;3538;3538;3538;3538;3986;3538;4036;3538;3538;3538;4534;3538;3488;4036;3538;3538;3488;3538;3538;3538;3488;3188;3538;30828;4036;3938
25 2015;3538;3538;3538;3538;4100;3538;3753;3057;3538;4036;3040;3986;3538;4036;3040;3488;3538;4036;4036;4036;3488;3538;4036;3538;3538;4100;3922;3538;4036;3503;3057;4036;3538;3538;2990;4036;3017;2542;3538;3538;3538;4100;3538;2542;4036;3488;3538;3040;3057;8020;3538;3488;4036;4036;4100;3488;4100;2976;3538;4036;3488;3057;3538;4036;4100;2712;3057;3538;3538;3538;3986;3538;3538;4036;3488;3538;4036;3538;3057;3538;9514;3488;3040;3538;3538;3538;3538;3538;3538;4036;3538;3538;3986;4036;4100;4100;3488;4100;3057;3538;3538;3538;3538;4036;3538;3538;3986;4100;3538;4036;4100;3538;3040;3538;7522;3538;3538;3488;3538;4100;3538;3488;3538;3538;4036;4036;3057;3538;3538;4036;3488;4036;4036;3538;4100;3538;3040;3538;3488;6657;3538;4100;3424;3538;3578;4036;4100;3538;3538
25 1997;2690;3538;3538;4100;3922;4100;3649;3057;4036;20918;3538;3986;4100;3538;4100;3922;3057;4036;11456;4036;3538;4036;4100;3398;3057;3538;4036;3538;3488;4036;3057;3538;4036;3538;3986;4036;4100;3538;3488;4036;4036;3057;4100;7458;3488;3538;4100;3424;2542;3538;4036;3040;3986;3274;7522;3538;3538;2690;4100;3538;4036;3488;4100;4036;3538;4100;3424;3538;4036;7024;2542;3538;3986;4036;4100;3057;3040;19922;4036;3488;4036;3538;4036;3488;4100;3057;4036;3538;3538;3057;3538;14942;3538;3538;3986;4036;3538;3538;7522;3538;4036;3488;3538;4036;4036;3986;3538;3040;4100;2976;3538;5530;4036;3488;4036;4036;3040;4100;3424;3538;3538;4036;2989;3538;3538;3538;3488;3538;4036;3538;3488;3538;3538;3538
25 2017;3538;4100;2976;4036;4100;3538;3264;3538;4036;4036;3538;4100;3424;4036;3538;3488;4100;3538;3538;4036;3986;2652;3538;3538;4036;3538;3488;4036;3538;4036;3986;3023;3057;3538;18396;11506;3538;3488;3538;3538;4100;3488;4036;3384;7522;2542;3538;2990;3538;3538;3040;4100;3538;4100;3538;4100;3538;7024;4036;4036;3057;3538;3538;3538;3986;4100;3538;4036;2990;3538;3538;3538;3057;14942;4036;4100;8020;3538;4036;3986;4100;3538;3538;3986;4036;4100;3538;3488;4036;4036;11637;3538;3057;4100;29768;3538;4036;10510;3538;3986;4036;4100;3538;2990;3538;4100;3538;2623;3538;3538;3538;3538;3488;3538;3538;4100;3538;3538;3538;3488;3538;3538;3538;3538;4100;2926;4100;3538;3986;4036;4100;3064
25 2011;14992;3488;3538;3744;3057;3538;15938;3538;4100;3488;4100;4100;2542;3488;3538;3538;3538;3538;4036;3488;4100;3538;4036;3488;3057;3538;12452;4036;7522;3538;4036;3488;3538;4100;3538;2990;3538;2841;3057;4036;26844;3040;3538;3040;3538;3986;2722;3057;3538;8020;2739;3057;11506;3488;4036;4036;4036;4100;3538;4036;3538;3057;4100;19360;3538;4100;4100;3488;4036;3538;2542;3538;3986;3538;4036;3538;3986;3538;3538;3538;3538;3538;3538;3538;3538;4036;3488;4036;3538;4100;3488;3538;3538;3538;3538;3538;3538;4036;3488;4036;4036;4036;3488;4036;4100;3474;3538;3057;3538;15440;4036;4036;3986;3538;4036;4036;3538;3061;3057;3538;10958;3538;4036;3538;3488;3538;3538;3538
